method,task,regime,split,seed,episodes,success_rate,mechanism_f1,invalid_repair_rate,repeat_failure_rate,damage_rate,diagnostic_probe_cost,calibration_error
active_probe_planner,occluded_push_recovery,payload_shift,hidden_mechanism,6,72,0.597222,0.545765,0.210986,0.203142,0.075605,0.311585,0.077522
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,0,72,0.680556,0.547889,0.202174,0.196973,0.075299,0.323353,0.073402
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,1,72,0.583333,0.541427,0.211237,0.197752,0.081612,0.318035,0.074428
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,2,72,0.638889,0.546937,0.192679,0.203365,0.075163,0.318867,0.073236
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,3,72,0.638889,0.563769,0.203310,0.191586,0.084207,0.314410,0.071117
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,4,72,0.680556,0.548984,0.204837,0.198752,0.075057,0.311211,0.075395
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,5,72,0.569444,0.554333,0.192151,0.201388,0.077963,0.315880,0.071518
active_probe_planner,occluded_push_recovery,payload_shift,long_horizon,6,72,0.541667,0.540435,0.200423,0.189055,0.079146,0.309769,0.074116
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,0,72,0.513889,0.524315,0.215248,0.201419,0.082950,0.325096,0.084994
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,1,72,0.638889,0.524694,0.209711,0.214395,0.082819,0.316399,0.085912
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,2,72,0.611111,0.525253,0.221544,0.223082,0.082668,0.322300,0.079608
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,3,72,0.722222,0.509701,0.225785,0.209277,0.087152,0.326993,0.082378
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,4,72,0.666667,0.546754,0.220818,0.215969,0.091482,0.320697,0.084268
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,5,72,0.694444,0.528186,0.212538,0.214212,0.082792,0.316516,0.082480
active_probe_planner,occluded_push_recovery,payload_shift,sparse_observation,6,72,0.638889,0.515571,0.217224,0.216944,0.088189,0.322075,0.088592
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,0,72,0.472222,0.505523,0.228262,0.208365,0.086320,0.324006,0.087948
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,1,72,0.527778,0.528158,0.228569,0.212945,0.083736,0.330135,0.082128
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,2,72,0.527778,0.502339,0.220372,0.218450,0.083557,0.318006,0.086991
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,3,72,0.569444,0.507528,0.222188,0.217924,0.081380,0.328801,0.086197
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,4,72,0.583333,0.527955,0.219655,0.210852,0.085388,0.322644,0.084723
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,5,72,0.472222,0.517887,0.220005,0.215922,0.087605,0.325324,0.085453
active_probe_planner,occluded_push_recovery,payload_shift,combined_stress,6,72,0.555556,0.528623,0.224678,0.206912,0.092816,0.323958,0.089840
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,0,72,0.652778,0.536230,0.208494,0.203351,0.080805,0.314867,0.071559
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,1,72,0.722222,0.534537,0.212836,0.199788,0.085029,0.313563,0.079349
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,2,72,0.652778,0.533012,0.202660,0.213151,0.080970,0.316611,0.077025
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,3,72,0.652778,0.525816,0.210199,0.217224,0.080910,0.328744,0.078276
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,4,72,0.652778,0.543692,0.202025,0.191019,0.079457,0.321230,0.076716
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,5,72,0.763889,0.541459,0.204763,0.213573,0.083464,0.317340,0.078546
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,in_distribution,6,72,0.680556,0.507210,0.212128,0.207739,0.087747,0.317395,0.077659
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,0,72,0.527778,0.519876,0.225454,0.217279,0.096152,0.325021,0.089390
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,1,72,0.625000,0.499096,0.231105,0.229966,0.090573,0.331356,0.085520
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,2,72,0.513889,0.535917,0.222128,0.227146,0.087003,0.327482,0.081683
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,3,72,0.555556,0.506534,0.228868,0.218342,0.087193,0.329260,0.085095
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,4,72,0.611111,0.513358,0.219607,0.221529,0.095451,0.335976,0.079108
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,5,72,0.527778,0.512431,0.226442,0.221072,0.089521,0.329506,0.089033
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,hidden_mechanism,6,72,0.694444,0.503407,0.219064,0.220296,0.085939,0.329598,0.089280
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,0,72,0.444444,0.508593,0.216397,0.212017,0.084932,0.318735,0.083001
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,1,72,0.638889,0.504838,0.214928,0.214902,0.091656,0.328435,0.077472
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,2,72,0.583333,0.508148,0.233168,0.219033,0.085065,0.330155,0.084202
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,3,72,0.444444,0.493923,0.226836,0.219192,0.080422,0.321054,0.083626
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,4,72,0.597222,0.501340,0.223817,0.222445,0.083259,0.324523,0.081462
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,5,72,0.569444,0.534113,0.219368,0.215859,0.089152,0.325484,0.081678
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,long_horizon,6,72,0.638889,0.507999,0.220499,0.227243,0.084826,0.321366,0.084008
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,0,72,0.583333,0.484914,0.243258,0.227641,0.092656,0.333158,0.094456
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,1,72,0.569444,0.497972,0.250604,0.232386,0.092349,0.335284,0.090877
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,2,72,0.527778,0.501453,0.241153,0.230377,0.087606,0.334079,0.088631
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,3,72,0.541667,0.501599,0.251491,0.228309,0.093814,0.338938,0.091179
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,4,72,0.583333,0.492925,0.235547,0.232464,0.088972,0.337278,0.088683
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,5,72,0.638889,0.503623,0.234238,0.237522,0.093248,0.333004,0.091831
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,sparse_observation,6,72,0.555556,0.492193,0.235726,0.229198,0.089911,0.338623,0.091166
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,0,72,0.458333,0.492602,0.235239,0.237706,0.093758,0.335570,0.092593
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,1,72,0.500000,0.473603,0.240530,0.229546,0.097788,0.332021,0.089371
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,2,72,0.513889,0.485998,0.245784,0.231975,0.097303,0.337996,0.087011
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,3,72,0.611111,0.492639,0.242122,0.227810,0.094549,0.342211,0.090803
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,4,72,0.652778,0.480870,0.243026,0.240499,0.090593,0.341072,0.094882
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,5,72,0.541667,0.489916,0.240691,0.232175,0.091794,0.343465,0.091342
active_probe_planner,occluded_push_recovery,combined_hidden_mechanisms,combined_stress,6,72,0.583333,0.487510,0.241677,0.232773,0.095510,0.340168,0.095794
active_probe_planner,payload_handover,nominal,in_distribution,0,72,0.805556,0.605251,0.163180,0.159868,0.056407,0.277157,0.057125
active_probe_planner,payload_handover,nominal,in_distribution,1,72,0.722222,0.608670,0.147810,0.145607,0.060481,0.269214,0.059706
active_probe_planner,payload_handover,nominal,in_distribution,2,72,0.833333,0.621902,0.156022,0.149292,0.057451,0.274657,0.053233
active_probe_planner,payload_handover,nominal,in_distribution,3,72,0.777778,0.613538,0.146245,0.144867,0.060220,0.280986,0.048822
active_probe_planner,payload_handover,nominal,in_distribution,4,72,0.750000,0.600480,0.147721,0.146393,0.063706,0.280717,0.051516
active_probe_planner,payload_handover,nominal,in_distribution,5,72,0.763889,0.609193,0.145912,0.147130,0.061182,0.272844,0.057592
active_probe_planner,payload_handover,nominal,in_distribution,6,72,0.777778,0.610255,0.151640,0.148844,0.059345,0.273751,0.056201
active_probe_planner,payload_handover,nominal,hidden_mechanism,0,72,0.694444,0.588176,0.171623,0.168490,0.069143,0.285180,0.056612
active_probe_planner,payload_handover,nominal,hidden_mechanism,1,72,0.763889,0.598245,0.164727,0.165912,0.069396,0.286980,0.058335
active_probe_planner,payload_handover,nominal,hidden_mechanism,2,72,0.736111,0.610027,0.173191,0.157284,0.062155,0.290234,0.059095
active_probe_planner,payload_handover,nominal,hidden_mechanism,3,72,0.736111,0.581492,0.173826,0.163311,0.065738,0.289128,0.062439
active_probe_planner,payload_handover,nominal,hidden_mechanism,4,72,0.736111,0.585564,0.167680,0.157790,0.066504,0.291139,0.053675
active_probe_planner,payload_handover,nominal,hidden_mechanism,5,72,0.708333,0.594063,0.173609,0.158549,0.071757,0.290086,0.057120
active_probe_planner,payload_handover,nominal,hidden_mechanism,6,72,0.611111,0.605490,0.168971,0.158178,0.069315,0.291189,0.062740
active_probe_planner,payload_handover,nominal,long_horizon,0,72,0.805556,0.598577,0.156121,0.152245,0.066500,0.285430,0.057777
active_probe_planner,payload_handover,nominal,long_horizon,1,72,0.736111,0.604974,0.158891,0.157614,0.067363,0.277559,0.059165
active_probe_planner,payload_handover,nominal,long_horizon,2,72,0.694444,0.599397,0.165608,0.152401,0.063795,0.296200,0.060510
active_probe_planner,payload_handover,nominal,long_horizon,3,72,0.694444,0.592926,0.167933,0.156058,0.067636,0.287765,0.058821
active_probe_planner,payload_handover,nominal,long_horizon,4,72,0.736111,0.597412,0.150332,0.157339,0.067046,0.285750,0.056573
active_probe_planner,payload_handover,nominal,long_horizon,5,72,0.666667,0.609373,0.159204,0.153657,0.066794,0.290931,0.059473
active_probe_planner,payload_handover,nominal,long_horizon,6,72,0.680556,0.600624,0.165281,0.154031,0.067525,0.284931,0.058252
active_probe_planner,payload_handover,nominal,sparse_observation,0,72,0.777778,0.582437,0.177557,0.175043,0.071952,0.300617,0.063743
active_probe_planner,payload_handover,nominal,sparse_observation,1,72,0.708333,0.575525,0.180251,0.180835,0.070635,0.302277,0.068801
active_probe_planner,payload_handover,nominal,sparse_observation,2,72,0.597222,0.596283,0.185148,0.171091,0.072561,0.295878,0.071208
active_probe_planner,payload_handover,nominal,sparse_observation,3,72,0.750000,0.575905,0.182381,0.185153,0.074033,0.298186,0.071176
active_probe_planner,payload_handover,nominal,sparse_observation,4,72,0.666667,0.575631,0.187168,0.173794,0.070701,0.301162,0.066147
active_probe_planner,payload_handover,nominal,sparse_observation,5,72,0.597222,0.566571,0.188878,0.177149,0.071337,0.300115,0.065404
active_probe_planner,payload_handover,nominal,sparse_observation,6,72,0.625000,0.581571,0.181601,0.171931,0.066667,0.293251,0.064271
active_probe_planner,payload_handover,nominal,combined_stress,0,72,0.805556,0.573653,0.187833,0.176879,0.074114,0.297997,0.065008
active_probe_planner,payload_handover,nominal,combined_stress,1,72,0.736111,0.574520,0.183169,0.178915,0.074803,0.295451,0.064673
active_probe_planner,payload_handover,nominal,combined_stress,2,72,0.694444,0.585878,0.182392,0.177246,0.069573,0.295465,0.072440
active_probe_planner,payload_handover,nominal,combined_stress,3,72,0.666667,0.569901,0.180480,0.172330,0.072797,0.303882,0.070969
active_probe_planner,payload_handover,nominal,combined_stress,4,72,0.638889,0.567417,0.184920,0.174335,0.067046,0.294895,0.062151
active_probe_planner,payload_handover,nominal,combined_stress,5,72,0.625000,0.554795,0.183547,0.170327,0.072460,0.297511,0.069727
active_probe_planner,payload_handover,nominal,combined_stress,6,72,0.666667,0.568147,0.177861,0.173255,0.071668,0.298087,0.071760
active_probe_planner,payload_handover,friction_shift,in_distribution,0,72,0.625000,0.594025,0.182069,0.173799,0.074255,0.292369,0.066747
active_probe_planner,payload_handover,friction_shift,in_distribution,1,72,0.750000,0.582922,0.168841,0.155460,0.069202,0.285860,0.062001
active_probe_planner,payload_handover,friction_shift,in_distribution,2,72,0.666667,0.589429,0.169392,0.165162,0.073410,0.300437,0.064703
active_probe_planner,payload_handover,friction_shift,in_distribution,3,72,0.750000,0.570749,0.171308,0.172660,0.066422,0.291175,0.063533
active_probe_planner,payload_handover,friction_shift,in_distribution,4,72,0.652778,0.576561,0.172410,0.165698,0.072623,0.298152,0.065129
active_probe_planner,payload_handover,friction_shift,in_distribution,5,72,0.652778,0.573031,0.172916,0.165577,0.071038,0.300212,0.068913
active_probe_planner,payload_handover,friction_shift,in_distribution,6,72,0.750000,0.595135,0.164068,0.174142,0.070337,0.295251,0.066153
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,0,72,0.722222,0.561753,0.184501,0.176909,0.071736,0.304564,0.074664
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,1,72,0.763889,0.573141,0.192997,0.179891,0.072129,0.294359,0.069673
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,2,72,0.750000,0.556086,0.184590,0.183408,0.080140,0.300797,0.070915
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,3,72,0.805556,0.564392,0.186943,0.170586,0.070820,0.304368,0.066261
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,4,72,0.680556,0.552500,0.183028,0.179983,0.074387,0.299561,0.066394
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,5,72,0.777778,0.552611,0.192499,0.179353,0.069549,0.308733,0.069481
active_probe_planner,payload_handover,friction_shift,hidden_mechanism,6,72,0.833333,0.580201,0.190103,0.181541,0.074760,0.304179,0.066098
active_probe_planner,payload_handover,friction_shift,long_horizon,0,72,0.680556,0.572939,0.187758,0.176538,0.077330,0.305856,0.072753
active_probe_planner,payload_handover,friction_shift,long_horizon,1,72,0.680556,0.575343,0.177498,0.182909,0.068495,0.302654,0.067595
active_probe_planner,payload_handover,friction_shift,long_horizon,2,72,0.666667,0.586542,0.171726,0.182531,0.075001,0.299598,0.070737
active_probe_planner,payload_handover,friction_shift,long_horizon,3,72,0.666667,0.563978,0.180492,0.182858,0.071264,0.293760,0.064800
active_probe_planner,payload_handover,friction_shift,long_horizon,4,72,0.694444,0.590814,0.186586,0.179158,0.073933,0.305342,0.068098
active_probe_planner,payload_handover,friction_shift,long_horizon,5,72,0.708333,0.558543,0.181594,0.175054,0.065768,0.299190,0.066517
active_probe_planner,payload_handover,friction_shift,long_horizon,6,72,0.680556,0.577074,0.180020,0.182586,0.077878,0.299089,0.062205
active_probe_planner,payload_handover,friction_shift,sparse_observation,0,72,0.583333,0.533220,0.192663,0.197911,0.070939,0.305639,0.073453
active_probe_planner,payload_handover,friction_shift,sparse_observation,1,72,0.652778,0.543204,0.203379,0.200141,0.081000,0.317121,0.077469
active_probe_planner,payload_handover,friction_shift,sparse_observation,2,72,0.694444,0.547417,0.196940,0.184149,0.079036,0.307147,0.075770
active_probe_planner,payload_handover,friction_shift,sparse_observation,3,72,0.638889,0.533572,0.203104,0.203638,0.075527,0.315997,0.078545
active_probe_planner,payload_handover,friction_shift,sparse_observation,4,72,0.652778,0.534601,0.206630,0.196140,0.076951,0.307513,0.080299
active_probe_planner,payload_handover,friction_shift,sparse_observation,5,72,0.597222,0.532629,0.196167,0.194053,0.079799,0.299493,0.075626
